sensor,date,measurement
humidity,2023-04-25 13:36:26.760251,E9
temperature,2023-04-25 13:36:26.760253,62
light,2023-04-25 13:36:26.760255,322
humidity,2023-04-25 13:36:26.760257,82
humidity,2023-04-25 13:36:26.760259,75
light,2023-04-25 13:36:26.760260,E9
humidity,2023-04-25 13:36:26.760262,E9
light,2023-04-25 13:36:26.760263,1083
weight,2023-04-25 13:36:26.760265,185
humidity,2023-04-25 13:36:26.760268,72
temperature,2023-04-25 13:36:26.760270,134
light,2023-04-25 13:36:26.760272,2576
humidity,2023-04-25 13:36:26.760274,39
temperature,2023-04-25 13:36:26.760275,164
light,2023-04-25 13:36:26.760277,3601
light,2023-04-25 13:36:26.760279,4367
temperature,2023-04-25 13:36:26.760281,188
temperature,2023-04-25 13:36:26.760283,8
light,2023-04-25 13:36:26.760285,5666
light,2023-04-25 13:36:26.760288,2462
light,2023-04-25 13:36:26.760290,5096
temperature,2023-04-25 13:36:26.760292,193
humidity,2023-04-25 13:36:26.760295,88
humidity,2023-04-25 13:36:26.760297,13
temperature,2023-04-25 13:36:26.760299,E0
light,2023-04-25 13:36:26.760302,1903
weight,2023-04-25 13:36:26.760304,57
humidity,2023-04-25 13:36:26.760306,83
weight,2023-04-25 13:36:26.760308,158
temperature,2023-04-25 13:36:26.760310,105
light,2023-04-25 13:36:26.760312,3558
weight,2023-04-25 13:36:26.760314,181
temperature,2023-04-25 13:36:26.760316,177
weight,2023-04-25 13:36:26.760318,167
light,2023-04-25 13:36:26.760320,E0
light,2023-04-25 13:36:26.760321,4113
humidity,2023-04-25 13:36:26.760324,50
humidity,2023-04-25 13:36:26.760325,10
light,2023-04-25 13:36:26.760327,4399
light,2023-04-25 13:36:26.760329,4038
humidity,2023-04-25 13:36:26.760331,84
light,2023-04-25 13:36:26.760333,3196
humidity,2023-04-25 13:36:26.760335,8
light,2023-04-25 13:36:26.760337,2299
temperature,2023-04-25 13:36:26.760339,10
temperature,2023-04-25 13:36:26.760342,47
humidity,2023-04-25 13:36:26.760344,82
temperature,2023-04-25 13:36:26.760346,15
light,2023-04-25 13:36:26.760348,Test
humidity,2023-04-25 13:36:26.760350,20
temperature,2023-04-25 13:36:26.760351,79
light,2023-04-25 13:36:26.760353,174
temperature,2023-04-25 13:36:26.760355,105
temperature,2023-04-25 13:36:26.760357,1
temperature,2023-04-25 13:36:26.760359,182
light,2023-04-25 13:36:26.760361,1507
light,2023-04-25 13:36:26.760363,2023
light,2023-04-25 13:36:26.760365,2715
temperature,2023-04-25 13:36:26.760367,168
humidity,2023-04-25 13:36:26.760369,47
temperature,2023-04-25 13:36:26.760370,65
humidity,2023-04-25 13:36:26.760372,13
temperature,2023-04-25 13:36:26.760374,30
weight,2023-04-25 13:36:26.760376,73
light,2023-04-25 13:36:26.760378,1396
light,2023-04-25 13:36:26.760380,1515
light,2023-04-25 13:36:26.760382,1582
light,2023-04-25 13:36:26.760384,5357
light,2023-04-25 13:36:26.760387,3887
weight,2023-04-25 13:36:26.760389,100
temperature,2023-04-25 13:36:26.760391,21
temperature,2023-04-25 13:36:26.760393,154
light,2023-04-25 13:36:26.760396,4698
weight,2023-04-25 13:36:26.760398,33
humidity,2023-04-25 13:36:26.760400,51
humidity,2023-04-25 13:36:26.760402,24
humidity,2023-04-25 13:36:26.760404,85
humidity,2023-04-25 13:36:26.760406,100
humidity,2023-04-25 13:36:26.760408,17
weight,2023-04-25 13:36:26.760409,72
temperature,2023-04-25 13:36:26.760411,171
temperature,2023-04-25 13:36:26.760413,109
humidity,2023-04-25 13:36:26.760415,52
temperature,2023-04-25 13:36:26.760417,E8
temperature,2023-04-25 13:36:26.760419,105
weight,2023-04-25 13:36:26.760421,40
weight,2023-04-25 13:36:26.760422,146
weight,2023-04-25 13:36:26.760424,133
light,2023-04-25 13:36:26.760428,1918
temperature,2023-04-25 13:36:26.760430,50
light,2023-04-25 13:36:26.760432,1439
humidity,2023-04-25 13:36:26.760436,10
weight,2023-04-25 13:36:26.760438,0
weight,2023-04-25 13:36:26.760440,186
humidity,2023-04-25 13:36:26.760442,12
light,2023-04-25 13:36:26.760443,3281
temperature,2023-04-25 13:36:26.760445,28
weight,2023-04-25 13:36:26.760447,200
humidity,2023-04-25 13:36:26.760449,96
light,2023-04-25 13:36:26.760451,4069
weight,2023-04-25 13:36:26.760453,127
weight,2023-04-25 13:36:26.760455,108
humidity,2023-04-25 13:36:26.760457,47
light,2023-04-25 13:36:26.760459,E4
temperature,2023-04-25 13:36:26.760460,51
temperature,2023-04-25 13:36:26.760462,155
humidity,2023-04-25 13:36:26.760464,90
temperature,2023-04-25 13:36:26.760466,153
light,2023-04-25 13:36:26.760468,4631
light,2023-04-25 13:36:26.760469,1041
humidity,2023-04-25 13:36:26.760471,11
temperature,2023-04-25 13:36:26.760474,100
weight,2023-04-25 13:36:26.760475,E6
temperature,2023-04-25 13:36:26.760477,68
temperature,2023-04-25 13:36:26.760480,E1
weight,2023-04-25 13:36:26.760482,69
temperature,2023-04-25 13:36:26.760484,165
temperature,2023-04-25 13:36:26.760486,E1
light,2023-04-25 13:36:26.760487,490
light,2023-04-25 13:36:26.760489,2404
temperature,2023-04-25 13:36:26.760491,94
humidity,2023-04-25 13:36:26.760493,9
light,2023-04-25 13:36:26.760495,518
weight,2023-04-25 13:36:26.760497,22
weight,2023-04-25 13:36:26.760499,123
temperature,2023-04-25 13:36:26.760501,37
weight,2023-04-25 13:36:26.760503,32
weight,2023-04-25 13:36:26.760505,2
light,2023-04-25 13:36:26.760507,5046
weight,2023-04-25 13:36:26.760509,E3
temperature,2023-04-25 13:36:26.760510,180
humidity,2023-04-25 13:36:26.760513,39
temperature,2023-04-25 13:36:26.760515,7
humidity,2023-04-25 13:36:26.760517,11
weight,2023-04-25 13:36:26.760519,127
weight,2023-04-25 13:36:26.760521,103
temperature,2023-04-25 13:36:26.760523,158
temperature,2023-04-25 13:36:26.760527,115
weight,2023-04-25 13:36:26.760529,102
light,2023-04-25 13:36:26.760531,5068
temperature,2023-04-25 13:36:26.760532,
weight,2023-04-25 13:36:26.760534,198
humidity,2023-04-25 13:36:26.760536,58
light,2023-04-25 13:36:26.760538,E0
light,2023-04-25 13:36:26.760539,4011
weight,2023-04-25 13:36:26.760541,168
humidity,2023-04-25 13:36:26.760543,&^%$
light,2023-04-25 13:36:26.760545,2800
weight,2023-04-25 13:36:26.760547,99
humidity,2023-04-25 13:36:26.760549,48
weight,2023-04-25 13:36:26.760551,52
humidity,2023-04-25 13:36:26.760554,19
humidity,2023-04-25 13:36:26.760556,97
weight,2023-04-25 13:36:26.760558,193
weight,2023-04-25 13:36:26.760560,194
weight,2023-04-25 13:36:26.760561,46
temperature,2023-04-25 13:36:26.760565,33
weight,2023-04-25 13:36:26.760567,91
temperature,2023-04-25 13:36:26.760569,E7
temperature,2023-04-25 13:36:26.760570,74
temperature,2023-04-25 13:36:26.760574,26
temperature,2023-04-25 13:36:26.760576,104
temperature,2023-04-25 13:36:26.760578,50
temperature,2023-04-25 13:36:26.760579,135
humidity,2023-04-25 13:36:26.760581,21
light,2023-04-25 13:36:26.760583,5250
light,2023-04-25 13:36:26.760585,533
weight,2023-04-25 13:36:26.760587,116
temperature,2023-04-25 13:36:26.760589,E8
humidity,2023-04-25 13:36:26.760590,70
temperature,2023-04-25 13:36:26.760592,40
weight,2023-04-25 13:36:26.760594,106
light,2023-04-25 13:36:26.760596,E3
temperature,2023-04-25 13:36:26.760598,45
humidity,2023-04-25 13:36:26.760599,23
weight,2023-04-25 13:36:26.760601,59
humidity,2023-04-25 13:36:26.760603,34
temperature,2023-04-25 13:36:26.760605,167
light,2023-04-25 13:36:26.760607,E5
temperature,2023-04-25 13:36:26.760608,118
temperature,2023-04-25 13:36:26.760610,33
humidity,2023-04-25 13:36:26.760612,62
weight,2023-04-25 13:36:26.760614,162
temperature,2023-04-25 13:36:26.760617,74
weight,2023-04-25 13:36:26.760619,62
weight,2023-04-25 13:36:26.760621,179
weight,2023-04-25 13:36:26.760623,15
light,2023-04-25 13:36:26.760625,E3
humidity,2023-04-25 13:36:26.760626,41
light,2023-04-25 13:36:26.760628,2901
weight,2023-04-25 13:36:26.760630,154
temperature,2023-04-25 13:36:26.760632,107
temperature,2023-04-25 13:36:26.760634,119
weight,2023-04-25 13:36:26.760636,62
light,2023-04-25 13:36:26.760638,4200
weight,2023-04-25 13:36:26.760640,113
weight,2023-04-25 13:36:26.760642,153
weight,2023-04-25 13:36:26.760644,120
humidity,2023-04-25 13:36:26.760646,E3
temperature,2023-04-25 13:36:26.760647,94
humidity,2023-04-25 13:36:26.760649,41
humidity,2023-04-25 13:36:26.760651,66
weight,2023-04-25 13:36:26.760653,85
humidity,2023-04-25 13:36:26.760655,E9
light,2023-04-25 13:36:26.760656,1177
light,2023-04-25 13:36:26.760658,533
light,2023-04-25 13:36:26.760662,E5
light,2023-04-25 13:36:26.760663,E5
humidity,2023-04-25 13:36:26.760665,69
light,2023-04-25 13:36:26.760667,2368
temperature,2023-04-25 13:36:26.760669,48
light,2023-04-25 13:36:26.760670,2507
light,2023-04-25 13:36:26.760672,4221
humidity,2023-04-25 13:36:26.760674,22
humidity,2023-04-25 13:36:26.760678,39
weight,2023-04-25 13:36:26.760680,E2
humidity,2023-04-25 13:36:26.760681,50
weight,2023-04-25 13:36:26.760683,80
weight,2023-04-25 13:36:26.760685,E9
humidity,2023-04-25 13:36:26.760686,66
humidity,2023-04-25 13:36:26.760688,34
weight,2023-04-25 13:36:26.760690,181
light,2023-04-25 13:36:26.760692,4889
humidity,2023-04-25 13:36:26.760694,17
light,2023-04-25 13:36:26.760696,5347
humidity,2023-04-25 13:36:26.760698,23
light,2023-04-25 13:36:26.760700,3921
temperature,2023-04-25 13:36:26.760702,E8
light,2023-04-25 13:36:26.760704,E2
light,2023-04-25 13:36:26.760707,3417
temperature,2023-04-25 13:36:26.760708,119
weight,2023-04-25 13:36:26.760710,97
temperature,2023-04-25 13:36:26.760712,24
humidity,2023-04-25 13:36:26.760714,E5
humidity,2023-04-25 13:36:26.760716,21
humidity,2023-04-25 13:36:26.760717,1
weight,2023-04-25 13:36:26.760719,178
humidity,2023-04-25 13:36:26.760721,E3
humidity,2023-04-25 13:36:26.760722,90
light,2023-04-25 13:36:26.760724,4852
humidity,2023-04-25 13:36:26.760728,54
light,2023-04-25 13:36:26.760730,3366
temperature,2023-04-25 13:36:26.760734,E9
temperature,2023-04-25 13:36:26.760735,146
humidity,2023-04-25 13:36:26.760737,60
humidity,2023-04-25 13:36:26.760739,32
light,2023-04-25 13:36:26.760741,E1
weight,2023-04-25 13:36:26.760742,125
light,2023-04-25 13:36:26.760744,2658
humidity,2023-04-25 13:36:26.760746,34
temperature,2023-04-25 13:36:26.760748,41
humidity,2023-04-25 13:36:26.760750,83
light,2023-04-25 13:36:26.760754,501
humidity,2023-04-25 13:36:26.760756,56
weight,2023-04-25 13:36:26.760758,196
temperature,2023-04-25 13:36:26.760759,101
temperature,2023-04-25 13:36:26.760761,13
weight,2023-04-25 13:36:26.760763,130
weight,2023-04-25 13:36:26.760765,78
weight,2023-04-25 13:36:26.760767,57
light,2023-04-25 13:36:26.760769,2256
weight,2023-04-25 13:36:26.760771,56
temperature,2023-04-25 13:36:26.760773,164
light,2023-04-25 13:36:26.760775,3342
weight,2023-04-25 13:36:26.760777,129
temperature,2023-04-25 13:36:26.760779,39
light,2023-04-25 13:36:26.760782,4940
humidity,2023-04-25 13:36:26.760784,71
temperature,2023-04-25 13:36:26.760786,51
temperature,2023-04-25 13:36:26.760788,29
weight,2023-04-25 13:36:26.760790,E1
temperature,2023-04-25 13:36:26.760791,23
temperature,2023-04-25 13:36:26.760793,E2
temperature,2023-04-25 13:36:26.760795,139
temperature,2023-04-25 13:36:26.760797,118
humidity,2023-04-25 13:36:26.760822,E0
weight,2023-04-25 13:36:26.760824,173
temperature,2023-04-25 13:36:26.760837,69
humidity,2023-04-25 13:36:26.760839,66
temperature,2023-04-25 13:36:26.760841,81
humidity,2023-04-25 13:36:26.760843,26
temperature,2023-04-25 13:36:26.760845,63
temperature,2023-04-25 13:36:26.760847,108
humidity,2023-04-25 13:36:26.760849,76
temperature,2023-04-25 13:36:26.760851,158
humidity,2023-04-25 13:36:26.760853,35
light,2023-04-25 13:36:26.760854,E3
humidity,2023-04-25 13:36:26.760856,71
temperature,2023-04-25 13:36:26.760858,25
temperature,2023-04-25 13:36:26.760860,149
weight,2023-04-25 13:36:26.760862,137
light,2023-04-25 13:36:26.760864,1940
temperature,2023-04-25 13:36:26.760866,75
light,2023-04-25 13:36:26.760868,1203
light,2023-04-25 13:36:26.760870,4527
weight,2023-04-25 13:36:26.760872,E5
weight,2023-04-25 13:36:26.760873,84
humidity,2023-04-25 13:36:26.760875,E9
humidity,2023-04-25 13:36:26.760880,88
weight,2023-04-25 13:36:26.760882,104
weight,2023-04-25 13:36:26.760883,10
light,2023-04-25 13:36:26.760885,2688
temperature,2023-04-25 13:36:26.760887,120
humidity,2023-04-25 13:36:26.760889,60
temperature,2023-04-25 13:36:26.760891,Test
light,2023-04-25 13:36:26.760892,3923
weight,2023-04-25 13:36:26.760894,151
humidity,2023-04-25 13:36:26.760896,65
weight,2023-04-25 13:36:26.760898,E9
weight,2023-04-25 13:36:26.760899,81
light,2023-04-25 13:36:26.760901,E6
light,2023-04-25 13:36:26.760903,4907
light,2023-04-25 13:36:26.760905,1442
light,2023-04-25 13:36:26.760907,1568
light,2023-04-25 13:36:26.760909,E2
weight,2023-04-25 13:36:26.760911,107
humidity,2023-04-25 13:36:26.760913,51
light,2023-04-25 13:36:26.760915,1541
light,2023-04-25 13:36:26.760917,1691
weight,2023-04-25 13:36:26.760919,&^%$
weight,2023-04-25 13:36:26.760920,166
temperature,2023-04-25 13:36:26.760924,122
weight,2023-04-25 13:36:26.760926,120
light,2023-04-25 13:36:26.760928,5631
light,2023-04-25 13:36:26.760931,5260
light,2023-04-25 13:36:26.760959,4717
weight,2023-04-25 13:36:26.760961,186
temperature,2023-04-25 13:36:26.760963,&^%$
temperature,2023-04-25 13:36:26.760964,183
humidity,2023-04-25 13:36:26.760966,E5
temperature,2023-04-25 13:36:26.760968,63
temperature,2023-04-25 13:36:26.760969,E8
humidity,2023-04-25 13:36:26.760971,62
light,2023-04-25 13:36:26.760973,5380
weight,2023-04-25 13:36:26.760975,115
humidity,2023-04-25 13:36:26.760977,56
humidity,2023-04-25 13:36:26.760979,78
humidity,2023-04-25 13:36:26.760980,15
light,2023-04-25 13:36:26.760982,1055
temperature,2023-04-25 13:36:26.760984,121
weight,2023-04-25 13:36:26.760996,160
humidity,2023-04-25 13:36:26.760998,79
weight,2023-04-25 13:36:26.761000,129
light,2023-04-25 13:36:26.761002,931
light,2023-04-25 13:36:26.761006,173
weight,2023-04-25 13:36:26.761008,60
humidity,2023-04-25 13:36:26.761010,75
temperature,2023-04-25 13:36:26.761012,73
light,2023-04-25 13:36:26.761014,2318
light,2023-04-25 13:36:26.761016,3923
light,2023-04-25 13:36:26.761017,339
temperature,2023-04-25 13:36:26.761019,E7
light,2023-04-25 13:36:26.761021,2354
humidity,2023-04-25 13:36:26.761023,41
humidity,2023-04-25 13:36:26.761024,57
humidity,2023-04-25 13:36:26.761026,83
light,2023-04-25 13:36:26.761028,488
humidity,2023-04-25 13:36:26.761030,66
light,2023-04-25 13:36:26.761032,2797
temperature,2023-04-25 13:36:26.761034,23
weight,2023-04-25 13:36:26.761036,161
temperature,2023-04-25 13:36:26.761037,30
weight,2023-04-25 13:36:26.761039,1
weight,2023-04-25 13:36:26.761041,28
temperature,2023-04-25 13:36:26.761043,174
humidity,2023-04-25 13:36:26.761045,19
weight,2023-04-25 13:36:26.761047,16
humidity,2023-04-25 13:36:26.761051,17
humidity,2023-04-25 13:36:26.761053,72
temperature,2023-04-25 13:36:26.761055,141
light,2023-04-25 13:36:26.761058,3908
temperature,2023-04-25 13:36:26.761059,142
humidity,2023-04-25 13:36:26.761061,83
temperature,2023-04-25 13:36:26.761063,E6
humidity,2023-04-25 13:36:26.761065,47
humidity,2023-04-25 13:36:26.761067,23
weight,2023-04-25 13:36:26.761069,138
weight,2023-04-25 13:36:26.761071,162
weight,2023-04-25 13:36:26.761073,147
humidity,2023-04-25 13:36:26.761075,80
weight,2023-04-25 13:36:26.761077,183
temperature,2023-04-25 13:36:26.761079,180
weight,2023-04-25 13:36:26.761081,101
weight,2023-04-25 13:36:26.761083,97
humidity,2023-04-25 13:36:26.761085,6
temperature,2023-04-25 13:36:26.761087,200
weight,2023-04-25 13:36:26.761088,94
temperature,2023-04-25 13:36:26.761090,44
temperature,2023-04-25 13:36:26.761092,58
light,2023-04-25 13:36:26.761094,2956
weight,2023-04-25 13:36:26.761098,156
weight,2023-04-25 13:36:26.761100,19
weight,2023-04-25 13:36:26.761102,187
weight,2023-04-25 13:36:26.761104,22
temperature,2023-04-25 13:36:26.761105,98
light,2023-04-25 13:36:26.761107,3393
light,2023-04-25 13:36:26.761110,4745
weight,2023-04-25 13:36:26.761112,98
weight,2023-04-25 13:36:26.761114,172
weight,2023-04-25 13:36:26.761116,7
weight,2023-04-25 13:36:26.761117,68
light,2023-04-25 13:36:26.761119,4254
humidity,2023-04-25 13:36:26.761121,E9
temperature,2023-04-25 13:36:26.761125,144
light,2023-04-25 13:36:26.761127,3900
temperature,2023-04-25 13:36:26.761129,86
weight,2023-04-25 13:36:26.761131,0
light,2023-04-25 13:36:26.761133,5351
humidity,2023-04-25 13:36:26.761136,31
temperature,2023-04-25 13:36:26.761138,137
temperature,2023-04-25 13:36:26.761141,25
weight,2023-04-25 13:36:26.761143,111
humidity,2023-04-25 13:36:26.761145,27
light,2023-04-25 13:36:26.761148,1341
temperature,2023-04-25 13:36:26.761150,194
humidity,2023-04-25 13:36:26.761152,85
weight,2023-04-25 13:36:26.761154,88
temperature,2023-04-25 13:36:26.761156,4
temperature,2023-04-25 13:36:26.761158,1
weight,2023-04-25 13:36:26.761160,110
temperature,2023-04-25 13:36:26.761162,105
humidity,2023-04-25 13:36:26.761164,7
temperature,2023-04-25 13:36:26.761165,182
light,2023-04-25 13:36:26.761167,544
weight,2023-04-25 13:36:26.761169,165
weight,2023-04-25 13:36:26.761171,46
light,2023-04-25 13:36:26.761173,5072
humidity,2023-04-25 13:36:26.761175,4
weight,2023-04-25 13:36:26.761177,187
light,2023-04-25 13:36:26.761179,5419
light,2023-04-25 13:36:26.761181,5045
light,2023-04-25 13:36:26.761183,4994
weight,2023-04-25 13:36:26.761185,86
light,2023-04-25 13:36:26.761186,4022
weight,2023-04-25 13:36:26.761188,85
temperature,2023-04-25 13:36:26.761190,22
humidity,2023-04-25 13:36:26.761196,41
temperature,2023-04-25 13:36:26.761199,49
weight,2023-04-25 13:36:26.761201,110
humidity,2023-04-25 13:36:26.761203,18
temperature,2023-04-25 13:36:26.761205,101
light,2023-04-25 13:36:26.761206,3714
temperature,2023-04-25 13:36:26.761209,139
temperature,2023-04-25 13:36:26.761210,165
weight,2023-04-25 13:36:26.761212,22
temperature,2023-04-25 13:36:26.761214,72
weight,2023-04-25 13:36:26.761216,194
light,2023-04-25 13:36:26.761218,2523
temperature,2023-04-25 13:36:26.761220,3
light,2023-04-25 13:36:26.761222,4842
weight,2023-04-25 13:36:26.761224,12
weight,2023-04-25 13:36:26.761226,161
temperature,2023-04-25 13:36:26.761228,114
light,2023-04-25 13:36:26.761230,E7
light,2023-04-25 13:36:26.761232,3544
temperature,2023-04-25 13:36:26.761234,100
light,2023-04-25 13:36:26.761236,3059
weight,2023-04-25 13:36:26.761238,191
light,2023-04-25 13:36:26.761240,216
light,2023-04-25 13:36:26.761244,4379
light,2023-04-25 13:36:26.761246,4024
temperature,2023-04-25 13:36:26.761248,68
temperature,2023-04-25 13:36:26.761249,87
light,2023-04-25 13:36:26.761251,2977
light,2023-04-25 13:36:26.761253,3972
light,2023-04-25 13:36:26.761255,787
humidity,2023-04-25 13:36:26.761259,18
light,2023-04-25 13:36:26.761261,3382
temperature,2023-04-25 13:36:26.761263,143
temperature,2023-04-25 13:36:26.761265,E6
temperature,2023-04-25 13:36:26.761266,39
light,2023-04-25 13:36:26.761268,576
light,2023-04-25 13:36:26.761270,5196
light,2023-04-25 13:36:26.761272,2277
weight,2023-04-25 13:36:26.761274,21
weight,2023-04-25 13:36:26.761276,71
weight,2023-04-25 13:36:26.761278,156
weight,2023-04-25 13:36:26.761280,E6
weight,2023-04-25 13:36:26.761282,156
temperature,2023-04-25 13:36:26.761284,E7
temperature,2023-04-25 13:36:26.761285,Test
weight,2023-04-25 13:36:26.761287,E5
light,2023-04-25 13:36:26.761290,4298
light,2023-04-25 13:36:26.761293,4947
temperature,2023-04-25 13:36:26.761296,171
light,2023-04-25 13:36:26.761298,2903
light,2023-04-25 13:36:26.761300,3875
humidity,2023-04-25 13:36:26.761303,91
weight,2023-04-25 13:36:26.761305,160
temperature,2023-04-25 13:36:26.761307,50
temperature,2023-04-25 13:36:26.761309,E1
humidity,2023-04-25 13:36:26.761311,49
light,2023-04-25 13:36:26.761316,774
weight,2023-04-25 13:36:26.761318,109
weight,2023-04-25 13:36:26.761320,63
humidity,2023-04-25 13:36:26.761322,8
weight,2023-04-25 13:36:26.761324,144
weight,2023-04-25 13:36:26.761326,102
temperature,2023-04-25 13:36:26.761329,165
weight,2023-04-25 13:36:26.761331,40
temperature,2023-04-25 13:36:26.761368,128
humidity,2023-04-25 13:36:26.761370,E7
