sensor,date,measurement
light,2023-04-25 13:53:31.777323,1483
weight,2023-04-25 13:53:31.777326,124
light,2023-04-25 13:53:31.777328,5485
humidity,2023-04-25 13:53:31.777329,E8
temperature,2023-04-25 13:53:31.777331,69
temperature,2023-04-25 13:53:31.777334,196
weight,2023-04-25 13:53:31.777336,193
humidity,2023-04-25 13:53:31.777338,E2
light,2023-04-25 13:53:31.777339,5735
temperature,2023-04-25 13:53:31.777341,98
light,2023-04-25 13:53:31.777343,2153
weight,2023-04-25 13:53:31.777345,161
temperature,2023-04-25 13:53:31.777347,35
weight,2023-04-25 13:53:31.777349,112
weight,2023-04-25 13:53:31.777351,65
light,2023-04-25 13:53:31.777353,3021
temperature,2023-04-25 13:53:31.777355,56
weight,2023-04-25 13:53:31.777356,163
temperature,2023-04-25 13:53:31.777358,100
weight,2023-04-25 13:53:31.777362,151
temperature,2023-04-25 13:53:31.777363,82
light,2023-04-25 13:53:31.777365,1968
weight,2023-04-25 13:53:31.777367,155
light,2023-04-25 13:53:31.777369,3209
weight,2023-04-25 13:53:31.777371,110
weight,2023-04-25 13:53:31.777373,151
weight,2023-04-25 13:53:31.777375,92
temperature,2023-04-25 13:53:31.777377,23
weight,2023-04-25 13:53:31.777380,43
light,2023-04-25 13:53:31.777382,470
temperature,2023-04-25 13:53:31.777384,E4
weight,2023-04-25 13:53:31.777385,29
temperature,2023-04-25 13:53:31.777387,189
humidity,2023-04-25 13:53:31.777389,56
light,2023-04-25 13:53:31.777391,4579
light,2023-04-25 13:53:31.777393,740
humidity,2023-04-25 13:53:31.777395,99
light,2023-04-25 13:53:31.777396,453
temperature,2023-04-25 13:53:31.777398,E2
light,2023-04-25 13:53:31.777400,3730
humidity,2023-04-25 13:53:31.777402,75
weight,2023-04-25 13:53:31.777403,145
weight,2023-04-25 13:53:31.777405,154
temperature,2023-04-25 13:53:31.777407,E1
light,2023-04-25 13:53:31.777408,Test
light,2023-04-25 13:53:31.777410,2806
weight,2023-04-25 13:53:31.777412,146
temperature,2023-04-25 13:53:31.777414,32
weight,2023-04-25 13:53:31.777416,56
humidity,2023-04-25 13:53:31.777418,64
light,2023-04-25 13:53:31.777419,375
temperature,2023-04-25 13:53:31.777423,19
humidity,2023-04-25 13:53:31.777425,46
humidity,2023-04-25 13:53:31.777427,80
temperature,2023-04-25 13:53:31.777429,77
light,2023-04-25 13:53:31.777431,E3
weight,2023-04-25 13:53:31.777432,189
light,2023-04-25 13:53:31.777434,2893
weight,2023-04-25 13:53:31.777436,169
humidity,2023-04-25 13:53:31.777437,71
light,2023-04-25 13:53:31.777439,E9
weight,2023-04-25 13:53:31.777443,184
humidity,2023-04-25 13:53:31.777444,E5
light,2023-04-25 13:53:31.777446,3763
temperature,2023-04-25 13:53:31.777448,9
weight,2023-04-25 13:53:31.777450,10
humidity,2023-04-25 13:53:31.777451,60
humidity,2023-04-25 13:53:31.777453,71
light,2023-04-25 13:53:31.777455,5506
humidity,2023-04-25 13:53:31.777457,66
light,2023-04-25 13:53:31.777468,2562
light,2023-04-25 13:53:31.777470,2849
light,2023-04-25 13:53:31.777472,756
temperature,2023-04-25 13:53:31.777474,96
light,2023-04-25 13:53:31.777504,727
humidity,2023-04-25 13:53:31.777506,93
humidity,2023-04-25 13:53:31.777508,61
humidity,2023-04-25 13:53:31.777510,94
light,2023-04-25 13:53:31.777511,1350
weight,2023-04-25 13:53:31.777513,100
light,2023-04-25 13:53:31.777515,1794
light,2023-04-25 13:53:31.777517,3220
temperature,2023-04-25 13:53:31.777519,180
temperature,2023-04-25 13:53:31.777520,81
temperature,2023-04-25 13:53:31.777522,133
humidity,2023-04-25 13:53:31.777524,81
light,2023-04-25 13:53:31.777525,3814
light,2023-04-25 13:53:31.777527,-10
humidity,2023-04-25 13:53:31.777528,82
weight,2023-04-25 13:53:31.777530,2
light,2023-04-25 13:53:31.777532,2494
weight,2023-04-25 13:53:31.777533,174
light,2023-04-25 13:53:31.777535,1731
weight,2023-04-25 13:53:31.777537,96
humidity,2023-04-25 13:53:31.777538,30
temperature,2023-04-25 13:53:31.777540,E1
humidity,2023-04-25 13:53:31.777541,57
temperature,2023-04-25 13:53:31.777545,165
humidity,2023-04-25 13:53:31.777547,70
weight,2023-04-25 13:53:31.777548,5
light,2023-04-25 13:53:31.777550,5398
weight,2023-04-25 13:53:31.777552,104
light,2023-04-25 13:53:31.777554,1970
weight,2023-04-25 13:53:31.777557,129
humidity,2023-04-25 13:53:31.777559,69
humidity,2023-04-25 13:53:31.777561,16
weight,2023-04-25 13:53:31.777563,183
humidity,2023-04-25 13:53:31.777564,E6
weight,2023-04-25 13:53:31.777566,91
temperature,2023-04-25 13:53:31.777568,156
temperature,2023-04-25 13:53:31.777569,133
light,2023-04-25 13:53:31.777571,Test
humidity,2023-04-25 13:53:31.777573,44
temperature,2023-04-25 13:53:31.777575,44
humidity,2023-04-25 13:53:31.777576,35
humidity,2023-04-25 13:53:31.777578,89
humidity,2023-04-25 13:53:31.777580,E0
temperature,2023-04-25 13:53:31.777582,143
weight,2023-04-25 13:53:31.777584,49
weight,2023-04-25 13:53:31.777585,102
weight,2023-04-25 13:53:31.777589,196
humidity,2023-04-25 13:53:31.777591,100
temperature,2023-04-25 13:53:31.777593,15
temperature,2023-04-25 13:53:31.777594,155
light,2023-04-25 13:53:31.777598,4797
humidity,2023-04-25 13:53:31.777600,48
light,2023-04-25 13:53:31.777602,5279
temperature,2023-04-25 13:53:31.777604,43
weight,2023-04-25 13:53:31.777605,140
humidity,2023-04-25 13:53:31.777607,44
temperature,2023-04-25 13:53:31.777609,185
humidity,2023-04-25 13:53:31.777611,8
temperature,2023-04-25 13:53:31.777613,46
temperature,2023-04-25 13:53:31.777615,106
temperature,2023-04-25 13:53:31.777616,56
humidity,2023-04-25 13:53:31.777618,48
light,2023-04-25 13:53:31.777620,3892
weight,2023-04-25 13:53:31.777622,44
humidity,2023-04-25 13:53:31.777624,97
light,2023-04-25 13:53:31.777626,149
weight,2023-04-25 13:53:31.777628,85
humidity,2023-04-25 13:53:31.777629,84
weight,2023-04-25 13:53:31.777631,154
humidity,2023-04-25 13:53:31.777635,35
humidity,2023-04-25 13:53:31.777637,E9
temperature,2023-04-25 13:53:31.777638,95
temperature,2023-04-25 13:53:31.777640,30
weight,2023-04-25 13:53:31.777642,111
light,2023-04-25 13:53:31.777644,E9
humidity,2023-04-25 13:53:31.777646,19
weight,2023-04-25 13:53:31.777648,23
weight,2023-04-25 13:53:31.777649,63
humidity,2023-04-25 13:53:31.777651,39
weight,2023-04-25 13:53:31.777653,133
light,2023-04-25 13:53:31.777655,E2
weight,2023-04-25 13:53:31.777656,96
humidity,2023-04-25 13:53:31.777658,7
temperature,2023-04-25 13:53:31.777660,118
light,2023-04-25 13:53:31.777662,5539
humidity,2023-04-25 13:53:31.777664,5
temperature,2023-04-25 13:53:31.777666,73
temperature,2023-04-25 13:53:31.777667,151
weight,2023-04-25 13:53:31.777669,82
temperature,2023-04-25 13:53:31.777671,110
weight,2023-04-25 13:53:31.777673,130
weight,2023-04-25 13:53:31.777675,145
weight,2023-04-25 13:53:31.777678,E8
humidity,2023-04-25 13:53:31.777680,63
light,2023-04-25 13:53:31.777682,5624
weight,2023-04-25 13:53:31.777683,E1
light,2023-04-25 13:53:31.777685,1337
humidity,2023-04-25 13:53:31.777687,55
light,2023-04-25 13:53:31.777689,4215
weight,2023-04-25 13:53:31.777691,E1
weight,2023-04-25 13:53:31.777692,3
humidity,2023-04-25 13:53:31.777694,48
weight,2023-04-25 13:53:31.777696,200
weight,2023-04-25 13:53:31.777698,77
weight,2023-04-25 13:53:31.777699,81
light,2023-04-25 13:53:31.777701,E7
temperature,2023-04-25 13:53:31.777703,55
temperature,2023-04-25 13:53:31.777705,35
light,2023-04-25 13:53:31.777706,3712
temperature,2023-04-25 13:53:31.777708,44
light,2023-04-25 13:53:31.777710,4402
humidity,2023-04-25 13:53:31.777712,55
weight,2023-04-25 13:53:31.777714,103
temperature,2023-04-25 13:53:31.777719,68
humidity,2023-04-25 13:53:31.777720,Test
temperature,2023-04-25 13:53:31.777724,199
weight,2023-04-25 13:53:31.777726,84
light,2023-04-25 13:53:31.777728,2104
temperature,2023-04-25 13:53:31.777729,15
humidity,2023-04-25 13:53:31.777731,59
humidity,2023-04-25 13:53:31.777733,33
weight,2023-04-25 13:53:31.777735,104
humidity,2023-04-25 13:53:31.777737,28
weight,2023-04-25 13:53:31.777739,94
weight,2023-04-25 13:53:31.777741,144
light,2023-04-25 13:53:31.777742,2127
light,2023-04-25 13:53:31.777744,3828
weight,2023-04-25 13:53:31.777746,42
light,2023-04-25 13:53:31.777748,3898
temperature,2023-04-25 13:53:31.777750,130
light,2023-04-25 13:53:31.777752,2191
humidity,2023-04-25 13:53:31.777753,81
humidity,2023-04-25 13:53:31.777755,71
weight,2023-04-25 13:53:31.777757,43
humidity,2023-04-25 13:53:31.777759,98
weight,2023-04-25 13:53:31.777761,59
humidity,2023-04-25 13:53:31.777762,73
light,2023-04-25 13:53:31.777764,5268
light,2023-04-25 13:53:31.777770,334
light,2023-04-25 13:53:31.777773,2309
weight,2023-04-25 13:53:31.777775,146
light,2023-04-25 13:53:31.777776,4490
humidity,2023-04-25 13:53:31.777778,E9
weight,2023-04-25 13:53:31.777780,104
temperature,2023-04-25 13:53:31.777782,1
weight,2023-04-25 13:53:31.777784,145
light,2023-04-25 13:53:31.777786,1746
humidity,2023-04-25 13:53:31.777788,81
light,2023-04-25 13:53:31.777790,-10
weight,2023-04-25 13:53:31.777791,193
light,2023-04-25 13:53:31.777793,4164
weight,2023-04-25 13:53:31.777795,2
temperature,2023-04-25 13:53:31.777797,32
weight,2023-04-25 13:53:31.777798,3
light,2023-04-25 13:53:31.777800,151
humidity,2023-04-25 13:53:31.777802,38
light,2023-04-25 13:53:31.777804,1148
weight,2023-04-25 13:53:31.777806,85
humidity,2023-04-25 13:53:31.777808,7
weight,2023-04-25 13:53:31.777810,115
weight,2023-04-25 13:53:31.777811,50
humidity,2023-04-25 13:53:31.777815,90
light,2023-04-25 13:53:31.777817,E5
humidity,2023-04-25 13:53:31.777819,8
humidity,2023-04-25 13:53:31.777820,61
weight,2023-04-25 13:53:31.777822,3
temperature,2023-04-25 13:53:31.777824,115
light,2023-04-25 13:53:31.777826,3897
humidity,2023-04-25 13:53:31.777828,74
humidity,2023-04-25 13:53:31.777830,98
light,2023-04-25 13:53:31.777832,4427
humidity,2023-04-25 13:53:31.777833,13
light,2023-04-25 13:53:31.777835,1722
humidity,2023-04-25 13:53:31.777837,6
light,2023-04-25 13:53:31.777839,2772
weight,2023-04-25 13:53:31.777841,164
temperature,2023-04-25 13:53:31.777854,7
weight,2023-04-25 13:53:31.777856,8
temperature,2023-04-25 13:53:31.777858,77
temperature,2023-04-25 13:53:31.777860,E9
humidity,2023-04-25 13:53:31.777862,86
weight,2023-04-25 13:53:31.777863,96
light,2023-04-25 13:53:31.777865,4845
light,2023-04-25 13:53:31.777867,5359
light,2023-04-25 13:53:31.777870,1398
weight,2023-04-25 13:53:31.777872,163
light,2023-04-25 13:53:31.777874,1015
light,2023-04-25 13:53:31.777876,5749
weight,2023-04-25 13:53:31.777878,19
temperature,2023-04-25 13:53:31.777880,58
weight,2023-04-25 13:53:31.777881,175
light,2023-04-25 13:53:31.777883,4857
humidity,2023-04-25 13:53:31.777885,14
temperature,2023-04-25 13:53:31.777887,163
humidity,2023-04-25 13:53:31.777889,23
weight,2023-04-25 13:53:31.777891,175
weight,2023-04-25 13:53:31.777893,34
temperature,2023-04-25 13:53:31.777899,56
humidity,2023-04-25 13:53:31.777900,26
humidity,2023-04-25 13:53:31.777902,74
humidity,2023-04-25 13:53:31.777904,44
weight,2023-04-25 13:53:31.777906,107
weight,2023-04-25 13:53:31.777908,138
humidity,2023-04-25 13:53:31.777909,84
humidity,2023-04-25 13:53:31.777911,78
light,2023-04-25 13:53:31.777913,3849
light,2023-04-25 13:53:31.777915,3535
temperature,2023-04-25 13:53:31.777918,36
light,2023-04-25 13:53:31.777920,814
temperature,2023-04-25 13:53:31.777922,107
temperature,2023-04-25 13:53:31.777924,55
temperature,2023-04-25 13:53:31.777926,179
weight,2023-04-25 13:53:31.777927,197
weight,2023-04-25 13:53:31.777929,20
temperature,2023-04-25 13:53:31.777931,22
humidity,2023-04-25 13:53:31.777933,84
weight,2023-04-25 13:53:31.777935,22
temperature,2023-04-25 13:53:31.777937,124
temperature,2023-04-25 13:53:31.777938,E3
humidity,2023-04-25 13:53:31.777940,86
weight,2023-04-25 13:53:31.777941,142
weight,2023-04-25 13:53:31.777943,86
temperature,2023-04-25 13:53:31.777945,35
light,2023-04-25 13:53:31.777947,4831
temperature,2023-04-25 13:53:31.777949,48
light,2023-04-25 13:53:31.777951,5318
humidity,2023-04-25 13:53:31.777953,38
light,2023-04-25 13:53:31.777954,2016
humidity,2023-04-25 13:53:31.777956,55
humidity,2023-04-25 13:53:31.777958,85
light,2023-04-25 13:53:31.777962,E1
humidity,2023-04-25 13:53:31.777963,98
weight,2023-04-25 13:53:31.777965,E5
weight,2023-04-25 13:53:31.777967,61
temperature,2023-04-25 13:53:31.777968,14
humidity,2023-04-25 13:53:31.777970,35
weight,2023-04-25 13:53:31.777972,139
temperature,2023-04-25 13:53:31.777974,24
weight,2023-04-25 13:53:31.777976,88
light,2023-04-25 13:53:31.777979,1289
light,2023-04-25 13:53:31.777981,810
humidity,2023-04-25 13:53:31.777983,69
light,2023-04-25 13:53:31.777985,3124
humidity,2023-04-25 13:53:31.777987,17
humidity,2023-04-25 13:53:31.777988,63
weight,2023-04-25 13:53:31.777990,140
light,2023-04-25 13:53:31.777992,1460
temperature,2023-04-25 13:53:31.777994,152
humidity,2023-04-25 13:53:31.777996,43
humidity,2023-04-25 13:53:31.777998,E8
light,2023-04-25 13:53:31.777999,E1
temperature,2023-04-25 13:53:31.778001,142
weight,2023-04-25 13:53:31.778003,145
light,2023-04-25 13:53:31.778011,3886
weight,2023-04-25 13:53:31.778013,28
weight,2023-04-25 13:53:31.778015,166
temperature,2023-04-25 13:53:31.778017,70
temperature,2023-04-25 13:53:31.778018,E8
humidity,2023-04-25 13:53:31.778020,87
weight,2023-04-25 13:53:31.778022,53
weight,2023-04-25 13:53:31.778024,191
weight,2023-04-25 13:53:31.778026,2
temperature,2023-04-25 13:53:31.778028,170
light,2023-04-25 13:53:31.778029,3537
temperature,2023-04-25 13:53:31.778031,177
light,2023-04-25 13:53:31.778033,4987
light,2023-04-25 13:53:31.778035,E7
light,2023-04-25 13:53:31.778037,4747
weight,2023-04-25 13:53:31.778039,45
humidity,2023-04-25 13:53:31.778041,27
temperature,2023-04-25 13:53:31.778042,65
temperature,2023-04-25 13:53:31.778044,162
weight,2023-04-25 13:53:31.778046,136
humidity,2023-04-25 13:53:31.778048,48
light,2023-04-25 13:53:31.778050,4810
humidity,2023-04-25 13:53:31.778052,5
weight,2023-04-25 13:53:31.778055,E7
weight,2023-04-25 13:53:31.778057,149
temperature,2023-04-25 13:53:31.778058,93
humidity,2023-04-25 13:53:31.778060,9
weight,2023-04-25 13:53:31.778062,110
temperature,2023-04-25 13:53:31.778065,167
temperature,2023-04-25 13:53:31.778067,74
light,2023-04-25 13:53:31.778069,202
light,2023-04-25 13:53:31.778071,5831
humidity,2023-04-25 13:53:31.778073,80
light,2023-04-25 13:53:31.778075,3390
temperature,2023-04-25 13:53:31.778077,167
weight,2023-04-25 13:53:31.778078,E9
temperature,2023-04-25 13:53:31.778080,93
temperature,2023-04-25 13:53:31.778082,153
humidity,2023-04-25 13:53:31.778084,31
humidity,2023-04-25 13:53:31.778085,31
weight,2023-04-25 13:53:31.778087,179
temperature,2023-04-25 13:53:31.778089,E3
light,2023-04-25 13:53:31.778091,4938
light,2023-04-25 13:53:31.778092,2719
light,2023-04-25 13:53:31.778094,4333
humidity,2023-04-25 13:53:31.778098,79
temperature,2023-04-25 13:53:31.778101,48
weight,2023-04-25 13:53:31.778103,16
temperature,2023-04-25 13:53:31.778105,48
weight,2023-04-25 13:53:31.778108,117
temperature,2023-04-25 13:53:31.778110,130
temperature,2023-04-25 13:53:31.778112,131
light,2023-04-25 13:53:31.778113,1564
weight,2023-04-25 13:53:31.778115,11
weight,2023-04-25 13:53:31.778117,161
humidity,2023-04-25 13:53:31.778119,32
temperature,2023-04-25 13:53:31.778121,172
humidity,2023-04-25 13:53:31.778123,-10
light,2023-04-25 13:53:31.778124,651
weight,2023-04-25 13:53:31.778127,9
temperature,2023-04-25 13:53:31.778128,E9
temperature,2023-04-25 13:53:31.778130,101
humidity,2023-04-25 13:53:31.778132,40
weight,2023-04-25 13:53:31.778134,103
weight,2023-04-25 13:53:31.778135,147
humidity,2023-04-25 13:53:31.778137,E5
light,2023-04-25 13:53:31.778139,2707
light,2023-04-25 13:53:31.778140,1715
light,2023-04-25 13:53:31.778142,3016
weight,2023-04-25 13:53:31.778145,E0
weight,2023-04-25 13:53:31.778147,112
light,2023-04-25 13:53:31.778149,2500
light,2023-04-25 13:53:31.778150,3218
temperature,2023-04-25 13:53:31.778152,1
humidity,2023-04-25 13:53:31.778154,26
humidity,2023-04-25 13:53:31.778156,20
light,2023-04-25 13:53:31.778158,3047
temperature,2023-04-25 13:53:31.778159,70
temperature,2023-04-25 13:53:31.778161,E7
light,2023-04-25 13:53:31.778163,4576
light,2023-04-25 13:53:31.778165,3343
humidity,2023-04-25 13:53:31.778166,E5
temperature,2023-04-25 13:53:31.778168,157
temperature,2023-04-25 13:53:31.778170,190
weight,2023-04-25 13:53:31.778171,99
weight,2023-04-25 13:53:31.778173,116
weight,2023-04-25 13:53:31.778175,72
weight,2023-04-25 13:53:31.778177,2
humidity,2023-04-25 13:53:31.778179,83
humidity,2023-04-25 13:53:31.778180,68
light,2023-04-25 13:53:31.778182,2146
temperature,2023-04-25 13:53:31.778184,154
weight,2023-04-25 13:53:31.778205,195
light,2023-04-25 13:53:31.778207,509
light,2023-04-25 13:53:31.778209,4264
weight,2023-04-25 13:53:31.778211,17
temperature,2023-04-25 13:53:31.778213,E7
light,2023-04-25 13:53:31.778214,5132
humidity,2023-04-25 13:53:31.778216,15
light,2023-04-25 13:53:31.778218,4956
weight,2023-04-25 13:53:31.778220,189
humidity,2023-04-25 13:53:31.778221,64
humidity,2023-04-25 13:53:31.778223,24
temperature,2023-04-25 13:53:31.778225,E6
light,2023-04-25 13:53:31.778226,37
weight,2023-04-25 13:53:31.778228,165
temperature,2023-04-25 13:53:31.778230,172
light,2023-04-25 13:53:31.778232,284
light,2023-04-25 13:53:31.778234,5985
humidity,2023-04-25 13:53:31.778236,17
humidity,2023-04-25 13:53:31.778238,23
light,2023-04-25 13:53:31.778240,2565
temperature,2023-04-25 13:53:31.778245,25
weight,2023-04-25 13:53:31.778247,31
humidity,2023-04-25 13:53:31.778249,83
temperature,2023-04-25 13:53:31.778252,130
temperature,2023-04-25 13:53:31.778254,E3
humidity,2023-04-25 13:53:31.778256,-10
light,2023-04-25 13:53:31.778257,2619
temperature,2023-04-25 13:53:31.778259,3
temperature,2023-04-25 13:53:31.778261,108
light,2023-04-25 13:53:31.778263,4174
temperature,2023-04-25 13:53:31.778265,30
humidity,2023-04-25 13:53:31.778267,6
light,2023-04-25 13:53:31.778268,1339
humidity,2023-04-25 13:53:31.778270,E4
temperature,2023-04-25 13:53:31.778272,187
light,2023-04-25 13:53:31.778274,2806
humidity,2023-04-25 13:53:31.778276,92
light,2023-04-25 13:53:31.778278,E3
light,2023-04-25 13:53:31.778280,2175
light,2023-04-25 13:53:31.778281,4651
weight,2023-04-25 13:53:31.778283,Test
weight,2023-04-25 13:53:31.778285,37
temperature,2023-04-25 13:53:31.778287,51
humidity,2023-04-25 13:53:31.778289,33
light,2023-04-25 13:53:31.778290,1138
temperature,2023-04-25 13:53:31.778292,47
light,2023-04-25 13:53:31.778296,E3
weight,2023-04-25 13:53:31.778297,46
light,2023-04-25 13:53:31.778299,4045
weight,2023-04-25 13:53:31.778301,8
temperature,2023-04-25 13:53:31.778303,178
humidity,2023-04-25 13:53:31.778304,10
light,2023-04-25 13:53:31.778306,44
light,2023-04-25 13:53:31.778308,3640
humidity,2023-04-25 13:53:31.778310,68
temperature,2023-04-25 13:53:31.778312,135
weight,2023-04-25 13:53:31.778313,138
temperature,2023-04-25 13:53:31.778315,76
light,2023-04-25 13:53:31.778317,5382
temperature,2023-04-25 13:53:31.778319,33
temperature,2023-04-25 13:53:31.778321,157
light,2023-04-25 13:53:31.778322,2743
light,2023-04-25 13:53:31.778324,3269
humidity,2023-04-25 13:53:31.778326,77
temperature,2023-04-25 13:53:31.778328,78
light,2023-04-25 13:53:31.778330,E9
light,2023-04-25 13:53:31.778332,1948
weight,2023-04-25 13:53:31.778333,66
temperature,2023-04-25 13:53:31.778335,182
temperature,2023-04-25 13:53:31.778339,183
light,2023-04-25 13:53:31.778341,1311
temperature,2023-04-25 13:53:31.778343,6
temperature,2023-04-25 13:53:31.778345,-10
temperature,2023-04-25 13:53:31.778346,122
temperature,2023-04-25 13:53:31.778348,15
temperature,2023-04-25 13:53:31.778350,8
temperature,2023-04-25 13:53:31.778352,103
light,2023-04-25 13:53:31.778353,E1
temperature,2023-04-25 13:53:31.778355,197
temperature,2023-04-25 13:53:31.778357,190
light,2023-04-25 13:53:31.778359,3285
temperature,2023-04-25 13:53:31.778360,106
weight,2023-04-25 13:53:31.778362,17
temperature,2023-04-25 13:53:31.778366,134
